Date,P/E,SMA_5_Years,sma_7_5_years,sma_10_years
2011-08-05,18.76,20.44581746031746,19.004095238095235,18.061829365079365
2011-08-08,18.44,20.445880952380953,19.00236507936508,18.063111111111112
2011-08-09,18.24,20.445468253968254,19.000507936507937,18.0643373015873
2011-08-10,18.56,20.445428571428568,18.998973544973545,18.065722222222224
2011-08-11,18.47,20.445539682539682,18.997285714285717,18.067
2011-08-12,18.24,20.446023809523812,18.99537037037037,18.068123015873017
2011-08-16,18.11,20.446492063492062,18.993608465608464,18.06907142857143
2011-08-17,18.25,20.447484126984126,18.992174603174604,18.07004761904762
2011-08-18,17.85,20.44781746031746,18.99032275132275,18.07089285714286
2011-08-19,17.49,20.448261904761903,18.9885291005291,18.071607142857143
2011-08-22,17.68,20.448698412698413,18.987232804232807,18.072460317460315
2011-08-23,17.87,20.449039682539684,18.986354497354498,18.0734246031746
2011-08-24,17.65,20.44909523809524,18.984910052910056,18.07434523809524
2011-08-25,17.47,20.448809523809523,18.98303703703704,18.075234126984125
2011-08-26,17.14,20.448468253968255,18.981232804232803,18.075984126984125
2011-08-29,17.76,20.448563492063492,18.979867724867727,18.07702777777778
2011-08-30,18.05,20.448865079365078,18.978857142857144,18.078265873015873
2011-09-02,18.19,20.449126984126984,18.978137566137566,18.079571428571427
2011-09-05,18.11,20.449293650793653,18.977063492063493,18.08078968253968
2011-09-06,18.28,20.449650793650793,18.976185185185184,18.082031746031745
2011-09-07,18.5,20.45029365079365,18.97524867724868,18.08341666666667
2011-09-08,18.6,20.450746031746032,18.974095238095238,18.084825396825398
2011-09-09,18.26,20.450738095238094,18.972756613756616,18.08604761904762
2011-09-12,17.86,20.45038888888889,18.971248677248678,18.08711111111111
2011-09-13,17.84,20.449960317460317,18.969767195767197,18.08818253968254
2011-09-14,18.1,20.449563492063493,18.96825925925926,18.089380952380953
2011-09-15,18.33,20.449158730158732,18.966857142857144,18.090654761904762
2011-09-16,18.36,20.448785714285716,18.965433862433862,18.09186507936508
2011-09-19,18.17,20.44825396825397,18.96393121693122,18.09304761904762
2011-09-20,18.56,20.448,18.962968253968256,18.094313492063492
2011-09-21,18.54,20.44773015873016,18.962031746031748,18.09555158730159
2011-09-22,17.78,20.446992063492065,18.96094708994709,18.096543650793652
2011-09-23,17.58,20.445936507936505,18.95968253968254,18.097484126984124
2011-09-26,17.46,20.444714285714284,18.958550264550265,18.098349206349205
2011-09-27,17.95,20.443817460317458,18.95779894179894,18.099392857142856
2011-09-28,17.86,20.442738095238095,18.956804232804235,18.100416666666668
2011-09-29,18.11,20.44183333333333,18.954973544973544,18.101503968253965
2011-09-30,17.85,20.440801587301586,18.952925925925925,18.102496031746032
2011-10-03,17.51,20.439079365079365,18.950798941798944,18.103373015873014
2011-10-04,17.23,20.436944444444443,18.948375661375657,18.10415873015873
2011-10-05,17.16,20.43476984126984,18.945809523809526,18.104976190476187
2011-10-07,17.65,20.432968253968255,18.94361904761905,18.10601984126984
2011-10-10,18.03,20.431571428571427,18.941761904761904,18.107214285714285
2011-10-11,18.01,20.430079365079365,18.940137566137565,18.108416666666667
2011-10-12,18.43,20.429396825396825,18.938693121693124,18.1098373015873
2011-10-13,18.35,20.42854761904762,18.937507936507938,18.11123015873016
2011-10-14,18.55,20.42754761904762,18.936513227513224,18.112714285714286
2011-10-17,18.5,20.42642857142857,18.935486772486772,18.11423412698413
2011-10-18,18.0,20.424880952380953,18.934402116402115,18.115765873015874
2011-10-19,18.36,20.423555555555556,18.933455026455025,18.1175
2011-10-20,18.14,20.422214285714286,18.93264021164021,18.119444444444444
2011-10-21,17.99,20.420547619047618,18.93167724867725,18.121599206349206
2011-10-24,18.1,20.418738095238094,18.93079894179894,18.123638888888888
2011-10-25,18.39,20.417198412698415,18.92999470899471,18.12572619047619
2011-10-26,18.43,20.415785714285715,18.92894708994709,18.127904761904762
2011-10-28,19.03,20.414357142857142,18.928126984126983,18.1305753968254
2011-10-31,18.9,20.41279365079365,18.92731216931217,18.13311111111111
2011-11-01,19.04,20.411373015873018,18.92643386243386,18.13574603174603
2011-11-02,19.04,20.40988095238095,18.92525396825397,18.138309523809525
2011-11-03,19.06,20.408484126984124,18.92394708994709,18.14078968253968
2011-11-04,19.21,20.407460317460316,18.92262433862434,18.143190476190476
2011-11-08,19.11,20.406126984126985,18.921285714285716,18.1455753968254
2011-11-09,18.78,20.404507936507937,18.91978835978836,18.14788888888889
2011-11-11,18.61,20.402753968253965,18.91816931216931,18.150063492063495
2011-11-14,18.59,20.40097619047619,18.91793121693122,18.152214285714287
2011-11-15,18.35,20.399126984126987,18.917343915343913,18.154345238095235
2011-11-16,18.21,20.39688095238095,18.91677248677249,18.156357142857143
2011-11-17,17.87,20.39411111111111,18.91598412698413,18.158075396825396
2011-11-18,17.76,20.391031746031747,18.915142857142854,18.159666666666666
2011-11-21,17.3,20.387722222222223,18.914190476190477,18.161043650793648
2011-11-22,17.42,20.384619047619047,18.913296296296295,18.162452380952384
2011-11-23,17.04,20.38142857142857,18.91204232804233,18.163666666666664
2011-11-24,17.22,20.3785,18.91079365079365,18.16486507936508
2011-11-25,17.05,20.3754126984127,18.909402116402116,18.166079365079366
2011-11-28,17.56,20.372849206349205,18.908693121693123,18.16742857142857
2011-11-29,17.4,20.37015873015873,18.907904761904764,18.168718253968255
2011-11-30,17.49,20.367341269841273,18.907201058201057,18.169944444444443
2011-12-01,17.87,20.365269841269843,18.906772486772486,18.171329365079366
2011-12-02,18.28,20.36361111111111,18.90765079365079,18.172924603174604
2011-12-05,18.24,20.3620873015873,18.90837566137566,18.174535714285714
2011-12-07,18.33,20.360531746031747,18.909153439153442,18.176257936507938
2011-12-08,17.9,20.358571428571427,18.909608465608464,18.177888888888887
2011-12-09,17.62,20.356373015873015,18.910058201058202,18.179281746031748
2011-12-12,17.25,20.353920634920634,18.91051851851852,18.18050793650794
2011-12-13,17.38,20.351666666666667,18.911386243386243,18.181825396825396
2011-12-14,17.25,20.34923015873016,18.91212169312169,18.183027777777777
2011-12-15,17.19,20.346579365079364,18.912798941798943,18.184289682539685
2011-12-16,16.84,20.34354761904762,18.91395238095238,18.185353174603172
2011-12-19,16.71,20.34038095238095,18.915984126984128,18.18621031746032
2011-12-20,16.46,20.336952380952383,18.917317460317463,18.18692857142857
2011-12-21,17.0,20.333952380952383,18.91868783068783,18.187892857142856
2011-12-22,17.14,20.331166666666668,18.9203544973545,18.188853174603175
2011-12-23,17.07,20.328309523809526,18.921904761904763,18.18967063492063
2011-12-26,17.31,20.325380952380954,18.923708994708992,18.190396825396828
2011-12-27,17.2,20.32220634920635,18.92546560846561,18.19118253968254
2011-12-28,17.04,20.318952380952382,18.92720634920635,18.191869047619047
2011-12-29,16.83,20.315507936507938,18.92888888888889,18.19243650793651
2011-12-30,16.75,20.311936507936508,18.930883597883597,18.192992063492063
2012-01-02,16.79,20.308595238095236,18.933449735449734,18.193440476190478
2012-01-03,17.26,20.305603174603174,18.93615873015873,18.194103174603175
2012-01-04,17.2,20.302444444444447,18.938719576719578,18.194769841269842
2012-01-05,17.2,20.299103174603175,18.941449735449737,18.195460317460316
2012-01-06,17.22,20.295761904761903,18.944079365079368,18.196166666666667
2012-01-07,17.19,20.292333333333332,18.946603174603176,18.196789682539684
2012-01-09,17.18,20.288896825396826,18.949089947089945,18.197253968253968
2012-01-10,17.56,20.285738095238095,18.95178306878307,18.197837301587303
2012-01-11,17.61,20.28286507936508,18.954518518518515,18.198428571428572
2012-01-12,17.5,20.28038888888889,18.957354497354494,18.198960317460315
2012-01-13,17.5,20.27847619047619,18.960349206349203,18.19951984126984
2012-01-16,17.53,20.27638095238095,18.963275132275133,18.200107142857142
2012-01-17,17.85,20.27420634920635,18.96636507936508,18.200873015873015
2012-01-18,17.81,20.271809523809523,18.969359788359785,18.201686507936508
2012-01-19,18.03,20.2694126984127,18.972560846560846,18.20261904761905
2012-01-20,18.14,20.267515873015874,18.97585714285714,18.203718253968255
2012-01-23,18.14,20.26568253968254,18.979185185185184,18.204809523809526
2012-01-24,18.28,20.26388888888889,18.982708994708993,18.20601984126984
2012-01-25,18.38,20.262015873015873,18.986179894179894,18.20728571428571
2012-01-27,18.55,20.25997619047619,18.98966666666667,18.20869841269841
2012-01-30,18.13,20.257460317460318,18.99253439153439,18.210027777777775
2012-01-31,18.53,20.255277777777778,18.995597883597885,18.211436507936508
2012-02-01,18.66,20.253214285714286,18.99878306878307,18.21275
2012-02-02,18.77,20.25106349206349,19.00188888888889,18.214130952380952
2012-02-03,18.97,20.249000000000002,19.005100529100527,18.215559523809524
2012-02-06,19.13,20.247214285714286,19.00849206349206,18.216984126984126
2012-02-07,19.02,20.24536507936508,19.011687830687833,18.21822619047619
2012-02-08,19.14,20.243825396825397,19.014910052910054,18.21949603174603
2012-02-09,19.3,20.2425,19.01843386243386,18.220769841269842
2012-02-10,19.0,20.241198412698413,19.021640211640207,18.221968253968253
2012-02-13,18.94,20.239531746031748,19.02479894179894,18.22317063492064
2012-02-14,18.95,20.237404761904763,19.02804232804233,18.22442857142857
2012-02-15,19.35,20.235484126984126,19.031571428571432,18.22572619047619
2012-02-16,19.34,20.23363492063492,19.035021164021167,18.22720634920635
2012-02-17,19.49,20.231968253968255,19.038465608465607,18.228765873015874
2012-02-21,19.64,20.230301587301586,19.041931216931218,18.2295873015873
2012-02-22,19.29,20.228603174603176,19.045232804232803,18.230369047619046
2012-02-23,19.21,20.226849206349208,19.048428571428573,18.23113095238095
2012-02-24,19.02,20.225309523809525,19.051449735449733,18.231809523809524
2012-02-27,18.5,20.22326984126984,19.054179894179896,18.232301587301585
2012-02-28,19.05,20.221444444444444,19.057111111111112,18.233039682539683
2012-02-29,19.09,20.22002380952381,19.060137566137563,18.23384523809524
2012-03-01,18.92,20.219285714285718,19.063105820105818,18.23463492063492
2012-03-02,18.99,20.21852380952381,19.066000000000003,18.23545238095238
2012-03-03,18.99,20.217626984126987,19.068835978835978,18.23629365079365
2012-03-05,18.71,20.21638888888889,19.071492063492066,18.23697619047619
2012-03-06,18.51,20.215063492063493,19.074079365079367,18.23740873015873
2012-03-07,18.5,20.213619047619048,19.07668253968254,18.237869047619046
2012-03-09,18.9,20.2125,19.079370370370366,18.23850396825397
2012-03-12,18.94,20.211547619047618,19.0821746031746,18.23890873015873
2012-03-13,19.18,20.211277777777777,19.08506349206349,18.239424603174605
2012-03-14,19.31,20.211166666666667,19.087978835978834,18.23990873015873
2012-03-15,19.01,20.21080158730159,19.090867724867724,18.240222222222222
2012-03-16,18.79,20.209888888888887,19.093703703703703,18.24046031746032
2012-03-19,18.58,20.20874603174603,19.096465608465607,18.240579365079363
2012-03-20,18.64,20.207873015873016,19.09925925925926,18.240626984126983
2012-03-21,18.96,20.20729365079365,19.102195767195767,18.240738095238093
2012-03-22,18.47,20.206539682539685,19.104973544973546,18.240575396825395
2012-03-23,18.65,20.206309523809523,19.107724867724873,18.240571428571428
2012-03-26,18.32,20.205809523809524,19.110386243386245,18.240523809523808
2012-03-27,18.53,20.20565873015873,19.11321164021164,18.240535714285713
2012-03-28,18.36,20.205936507936507,19.11588888888889,18.240392857142858
2012-03-29,18.3,20.2059126984127,19.118513227513226,18.240210317460317
2012-03-30,18.71,20.206539682539685,19.121291005291003,18.240039682539685
2012-04-02,18.79,20.20780158730159,19.1241164021164,18.239900793650794
2012-04-03,18.93,20.208873015873017,19.126931216931215,18.240119047619046
2012-04-04,18.81,20.209960317460318,19.129666666666665,18.240059523809524
2012-04-09,18.5,20.210285714285714,19.13222222222222,18.239873015873016
2012-04-10,18.53,20.21080158730159,19.134820105820108,18.239690476190475
2012-04-11,18.47,20.21120634920635,19.137365079365082,18.239563492063493
2012-04-12,18.65,20.21161111111111,19.13996296296296,18.23938095238095
2012-04-13,18.3,20.212238095238092,19.142349206349206,18.23909126984127
2012-04-16,18.41,20.212936507936508,19.144767195767194,18.238972222222223
2012-04-17,18.63,20.213944444444444,19.147333333333332,18.239051587301585
2012-04-18,18.67,20.214714285714283,19.149830687830686,18.239103174603176
2012-04-19,18.72,20.21545238095238,19.152328042328044,18.239158730158728
2012-04-20,18.58,20.215825396825394,19.154703703703703,18.23909523809524
2012-04-23,18.26,20.21551587301587,19.15692063492063,18.23890873015873
2012-04-24,18.34,20.2153253968254,19.159084656084655,18.23886111111111
2012-04-25,18.27,20.215238095238096,19.161084656084654,18.238765873015875
2012-04-26,18.22,20.215333333333334,19.163079365079366,18.238722222222222
2012-04-27,17.93,20.215047619047617,19.164825396825396,18.238599206349207
2012-04-28,17.99,20.21472222222222,19.166587301587303,18.238599206349207
2012-04-30,18.12,20.215222222222224,19.16854497354497,18.238646825396824
2012-05-02,17.99,20.215396825396827,19.170449735449733,18.238603174603174
2012-05-03,17.81,20.214904761904762,19.172280423280423,18.23842857142857
2012-05-04,17.45,20.21403968253968,19.17399470899471,18.238123015873015
2012-05-07,17.54,20.212880952380953,19.17563492063492,18.237940476190474
2012-05-08,17.15,20.211396825396825,19.176989417989418,18.237460317460318
2012-05-09,17.03,20.209761904761905,19.178148148148146,18.23695634920635
2012-05-10,17.0,20.208230158730156,19.17915873015873,18.236595238095237
2012-05-11,16.87,20.20631746031746,19.180068783068783,18.236234126984126
2012-05-14,16.95,20.20409523809524,19.18110052910053,18.235813492063492
2012-05-15,17.04,20.202103174603177,19.18208994708995,18.235396825396823
2012-05-16,16.74,20.199785714285714,19.18289947089947,18.234841269841272
2012-05-17,16.78,20.19757142857143,19.18374074074074,18.234380952380953
2012-05-18,16.85,20.195166666666665,19.184661375661378,18.23404365079365
2012-05-21,16.62,20.192579365079364,19.185555555555553,18.233575396825398
2012-05-22,16.46,20.189666666666668,19.18632804232804,18.232769841269842
2012-05-23,16.38,20.186603174603174,19.1870582010582,18.232119047619047
2012-05-24,16.69,20.183777777777777,19.187989417989417,18.23159126984127
2012-05-25,16.68,20.181476190476193,19.188820105820103,18.231047619047622
2012-05-28,16.9,20.17942857142857,19.18984656084656,18.23054761904762
2012-05-29,16.9,20.17715873015873,19.190920634920637,18.230170634920633
2012-05-30,16.75,20.174904761904763,19.19201058201058,18.229714285714284
2012-05-31,16.66,20.172603174603175,19.19294708994709,18.229305555555555
2012-06-01,16.36,20.17019841269841,19.193714285714282,18.228710317460315
2012-06-04,16.28,20.16775396825397,19.19437037037037,18.227996031746034
2012-06-05,16.33,20.165388888888888,19.195111111111107,18.22731746031746
2012-06-06,16.78,20.163349206349206,19.196037037037033,18.226793650793653
2012-06-07,16.96,20.161301587301587,19.19698941798942,18.226277777777778
2012-06-08,16.83,20.159214285714285,19.197767195767195,18.225662698412698
2012-06-11,16.79,20.156904761904762,19.19853439153439,18.224968253968257
2012-06-12,16.99,20.15457142857143,19.199333333333332,18.224424603174604
2012-06-13,16.99,20.15235714285714,19.20008465608466,18.223960317460318
2012-06-14,16.77,20.14992857142857,19.20073544973545,18.22347619047619
2012-06-15,17.05,20.147658730158728,19.20146031746032,18.22315079365079
2012-06-18,16.8,20.14529365079365,19.202074074074073,18.22282142857143
2012-06-19,16.93,20.143182539682538,19.202746031746027,18.22259920634921
2012-06-20,16.98,20.14080158730159,19.20341798941799,18.2225
2012-06-21,17.13,20.138507936507935,19.204126984126983,18.222623015873015
2012-06-22,17.07,20.13609523809524,19.204788359788356,18.222809523809524
2012-06-25,16.96,20.13354761904762,19.20548148148148,18.22306746031746
2012-06-26,16.99,20.13083333333333,19.206185185185188,18.22308333333333
2012-06-27,17.06,20.128174603174603,19.20683068783069,18.223154761904762
